month_year,count_month,Sentiment,Content,audio_uri,docindex,files_uri,gifs_uri,photos_uri,sender_name,share_link,sticker_uri,videothumb_uri,video_uri,timestamp_ms
March 2015,35,Neutral,Zoya sent a photo.,,14009,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/11023149_829405923761323_1137875072_n_829405923761323.jpg,Zoya Shepko,,,,,"March 25, 2015 4:24 PM"
March 2015,36,negative,sana you did not send me the newer fixed cd design,,14008,,,,Zoya Shepko,,,,,"March 25, 2015 9:24 PM"
April 2015,1,Neutral,SANA GO PICK UP [name],,14007,,,,Zoya Shepko,,,,,"April 8, 2015 9:40 PM"
April 2015,2,Neutral,sana,,14006,,,,Zoya Shepko,,,,,"April 8, 2015 9:42 PM"
April 2015,3,Neutral,sana,,14005,,,,Zoya Shepko,,,,,"April 8, 2015 9:42 PM"
April 2015,4,Neutral,sana,,14004,,,,Zoya Shepko,,,,,"April 8, 2015 9:42 PM"
April 2015,5,Neutral,sana,,14003,,,,Zoya Shepko,,,,,"April 8, 2015 9:42 PM"
April 2015,6,Neutral,sana,,14002,,,,Zoya Shepko,,,,,"April 8, 2015 9:42 PM"
April 2015,7,Neutral,sana,,14001,,,,Zoya Shepko,,,,,"April 8, 2015 9:42 PM"
April 2015,8,Neutral,Zoya sent a sticker.,,14000,,,,Zoya Shepko,,messages/stickers_used/10541018_313423568818463_302512478_n_313423565485130.png,,,"April 8, 2015 9:42 PM"
April 2015,9,Neutral,SANA WHYYYYYYY,,13999,,,,Zoya Shepko,,,,,"April 14, 2015 11:22 PM"
April 2015,10,negative,Well I don't like you both,,13996,,,,Zoya Shepko,,,,,"April 15, 2015 8:41 AM"
April 2015,11,Neutral,How much would that be,,13986,,,,Zoya Shepko,,,,,"April 15, 2015 1:46 PM"
April 2015,12,Neutral,For her,,13985,,,,Zoya Shepko,,,,,"April 15, 2015 1:46 PM"
April 2015,13,Neutral,Yes,,13982,,,,Zoya Shepko,,,,,"April 15, 2015 1:46 PM"
April 2015,14,Neutral,Well l mean l have left over from Canada 50,,13977,,,,Zoya Shepko,,,,,"April 15, 2015 1:50 PM"
April 2015,15,Neutral,I might have some too,,13974,,,,Zoya Shepko,,,,,"April 15, 2015 1:52 PM"
April 2015,16,Neutral,yo are we doing any of the weddings and did [name] say anything,,13969,,,,Zoya Shepko,,,,,"April 16, 2015 7:44 PM"
April 2015,17,Neutral,what happened with the other one,,13966,,,,Zoya Shepko,,,,,"April 16, 2015 7:47 PM"
April 2015,18,anger,WHAT IS THIS GODDAMNIT [name] WHO LIVES IN A YURT,,13964,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/11117543_840245089344073_597805414_n_840245089344073.jpg,Zoya Shepko,,,,,"April 17, 2015 9:44 AM"
April 2015,19,Neutral,This was the response to me asking about what time we are playing,,13960,,,,Zoya Shepko,,,,,"April 17, 2015 9:45 AM"
April 2015,20,Neutral,I guess it is about the 6 but l said that if he already has the choir we don't really have to do it,,13955,,,,Zoya Shepko,,,,,"April 17, 2015 9:47 AM"
April 2015,21,disgust,WHYYYYY [name] WHO LIVES IN A YURT whyyyyyyyy,,13954,,,,Zoya Shepko,,,,,"April 17, 2015 9:48 AM"
April 2015,22,Neutral,honda something in kingston called and said they wanted to talk to you about your car,,13950,,,,Zoya Shepko,,,,,"April 24, 2015 6:49 PM"
April 2015,23,Neutral,it was a day ago but l forgot,,13949,,,,Zoya Shepko,,,,,"April 24, 2015 6:50 PM"
April 2015,24,Neutral,They didn't say anything,,13947,,,,Zoya Shepko,,,,,"April 24, 2015 9:15 PM"
April 2015,25,Neutral,[name] is now asking if we can play at 1,,13946,,,,Zoya Shepko,,,,,"April 28, 2015 8:14 PM"
April 2015,26,Neutral,should l say no,,13945,,,,Zoya Shepko,,,,,"April 28, 2015 8:15 PM"
April 2015,27,Neutral,yes we are supposed to play at 2 to 2:45 but he is now asking if we can play at 1 to 1:45,,13942,,,,Zoya Shepko,,,,,"April 28, 2015 8:20 PM"
April 2015,28,Neutral,okay l'm just asking because of [name],,13940,,,,Zoya Shepko,,,,,"April 28, 2015 8:22 PM"
April 2015,29,Neutral,so its fine if we play at 1,,13939,,,,Zoya Shepko,,,,,"April 28, 2015 8:23 PM"
April 2015,30,Neutral,Yesterday she yelled at [name] because he forgot to put tomato sauce on the pizza,,13932,,,,Zoya Shepko,,,,,"April 29, 2015 10:40 AM"
April 2015,31,joy,Hahaha,,13923,,,,Zoya Shepko,,,,,"April 29, 2015 10:41 AM"
April 2015,32,Neutral,Question how old is the kid you want me to babysit,,13920,,,,Zoya Shepko,,,,,"April 29, 2015 10:42 AM"
April 2015,33,Neutral,Could l take your computer,,13916,,,,Zoya Shepko,,,,,"April 29, 2015 10:43 AM"
April 2015,34,Neutral,I have to write a lot,,13913,,,,Zoya Shepko,,,,,"April 29, 2015 10:43 AM"
April 2015,35,Neutral,Also [name] says that we should switch for some reason after you come home from the dentist,,13910,,,,Zoya Shepko,,,,,"April 29, 2015 10:44 AM"
April 2015,36,Neutral,Is it okay with the mom,,13902,,,,Zoya Shepko,,,,,"April 29, 2015 10:46 AM"
April 2015,37,Neutral,How will l know what kid it is,,13898,,,,Zoya Shepko,,,,,"April 29, 2015 10:47 AM"
April 2015,38,Neutral,1 to 1:45,,13890,,,,Zoya Shepko,,,,,"April 29, 2015 11:50 AM"
April 2015,39,anger,OHMYGOOODD,,13885,,,,Zoya Shepko,,,,,"April 29, 2015 11:54 AM"
April 2015,40,anger,Those buttfaces,,13884,,,,Zoya Shepko,,,,,"April 29, 2015 11:54 AM"
April 2015,41,Neutral,Why did they say yes then,,13883,,,,Zoya Shepko,,,,,"April 29, 2015 11:54 AM"
April 2015,42,anger,That's really annoying,,13882,,,,Zoya Shepko,,,,,"April 29, 2015 11:55 AM"
April 2015,43,Neutral,Well it's 45 minutes,,13875,,,,Zoya Shepko,,,,,"April 29, 2015 11:56 AM"
April 2015,44,Neutral,And l don't really have the option to say no,,13873,,,,Zoya Shepko,,,,,"April 29, 2015 11:56 AM"
April 2015,45,Neutral,I don't see why you did that,,13872,,,,Zoya Shepko,,,,,"April 29, 2015 11:57 AM"
April 2015,46,Neutral,Im just saying they said they would do it even though we all have finals,,13867,,,,Zoya Shepko,,,,,"April 29, 2015 11:58 AM"
April 2015,47,Neutral,You should have just said no originally,,13866,,,,Zoya Shepko,,,,,"April 29, 2015 12:00 PM"
April 2015,48,Neutral,To playing,,13864,,,,Zoya Shepko,,,,,"April 29, 2015 12:02 PM"
April 2015,49,Neutral,i did,,13861,,,,Zoya Shepko,,,,,"April 29, 2015 5:09 PM"
April 2015,50,Neutral,l feel so bad we were playing basketball outside,,13860,,,,Zoya Shepko,,,,,"April 29, 2015 5:10 PM"
April 2015,51,Neutral,l forgot,,13859,,,,Zoya Shepko,,,,,"April 29, 2015 5:10 PM"
April 2015,52,Neutral,yes,,13857,,,,Zoya Shepko,,,,,"April 29, 2015 5:10 PM"
April 2015,53,Neutral,l also tried calling her,,13855,,,,Zoya Shepko,,,,,"April 29, 2015 5:10 PM"
April 2015,54,Neutral,and [name] texted her from my phone,,13854,,,,Zoya Shepko,,,,,"April 29, 2015 5:10 PM"
April 2015,55,Neutral,why,,13852,,,,Zoya Shepko,,,,,"April 29, 2015 5:10 PM"
April 2015,56,disgust,im such an idiot,,13850,,,,Zoya Shepko,,,,,"April 29, 2015 5:13 PM"
April 2015,57,anger,no yeah l called her again and she said something about cursing,,13847,,,,Zoya Shepko,,,,,"April 29, 2015 5:14 PM"
April 2015,58,anticipation,in my mail box,,13845,,,,Zoya Shepko,,,,,"April 29, 2015 5:15 PM"
April 2015,59,Neutral,but l dont have,,13844,,,,Zoya Shepko,,,,,"April 29, 2015 5:15 PM"
April 2015,60,Neutral,one,,13842,,,,Zoya Shepko,,,,,"April 29, 2015 5:15 PM"
April 2015,61,Neutral,yeah,,13840,,,,Zoya Shepko,,,,,"April 29, 2015 5:15 PM"
April 2015,62,negative,im just stupid this is why l dont babysit,,13837,,,,Zoya Shepko,,,,,"April 29, 2015 5:15 PM"
April 2015,63,Neutral,yeah probably,,13834,,,,Zoya Shepko,,,,,"April 29, 2015 5:16 PM"
April 2015,64,negative,she hates me,,13833,,,,Zoya Shepko,,,,,"April 29, 2015 5:16 PM"
April 2015,65,anger,no she definitely doesn't hate you,,13829,,,,Zoya Shepko,,,,,"April 29, 2015 5:19 PM"
April 2015,66,Neutral,its just me,,13828,,,,Zoya Shepko,,,,,"April 29, 2015 5:19 PM"
April 2015,67,Neutral,no she said shes going back to work,,13826,,,,Zoya Shepko,,,,,"April 29, 2015 5:19 PM"
April 2015,68,Neutral,k,,13822,,,,Zoya Shepko,,,,,"April 29, 2015 5:20 PM"
April 2015,69,Neutral,don't ever let me babysit for you,,13821,,,,Zoya Shepko,,,,,"April 29, 2015 5:20 PM"
April 2015,70,Neutral,she also doesn't know me,,13815,,,,Zoya Shepko,,,,,"April 29, 2015 5:22 PM"
April 2015,71,disgust,but im still an idiot,,13811,,,,Zoya Shepko,,,,,"April 29, 2015 5:27 PM"
April 2015,72,Neutral,Zoya sent a photo.,,13810,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/11124000_846473838721198_1410738690_n_846473838721198.jpg,Zoya Shepko,,,,,"April 29, 2015 6:59 PM"
April 2015,73,Neutral,and everything turned out fine with [name]s mom,,13808,,,,Zoya Shepko,,,,,"April 29, 2015 6:59 PM"
April 2015,74,positive,yeassssssss,,13804,,,,Zoya Shepko,,,,,"April 29, 2015 7:00 PM"
April 2015,75,Neutral,l really dont see why he needs a babysitter but whatever,,13803,,,,Zoya Shepko,,,,,"April 29, 2015 7:00 PM"
April 2015,76,Neutral,ALSO KORINYA REHEARSAL,,13802,,,,Zoya Shepko,,,,,"April 29, 2015 7:01 PM"
April 2015,77,sadness,she doesn't fucking understand,,13801,,,,Zoya Shepko,,,,,"April 29, 2015 9:17 PM"
April 2015,78,Neutral,"""l just want to know because im an herbalist""",,13800,,,,Zoya Shepko,,,,,"April 29, 2015 9:17 PM"
April 2015,79,fear,"""and in case it happens in my family""",,13799,,,,Zoya Shepko,,,,,"April 29, 2015 9:18 PM"
April 2015,80,Neutral,shes probably writing a facebook post now,,13798,,,,Zoya Shepko,,,,,"April 29, 2015 9:18 PM"
May 2015,1,Neutral,did you finish the bobriwka papers?,,13797,,,,Zoya Shepko,,,,,"May 4, 2015 4:28 PM"
May 2015,2,anticipation,did you start them,,13795,,,,Zoya Shepko,,,,,"May 4, 2015 4:55 PM"
May 2015,3,Neutral,l could finish,,13794,,,,Zoya Shepko,,,,,"May 4, 2015 4:55 PM"
May 2015,4,Neutral,we should do that,,13793,,,,Zoya Shepko,,,,,"May 4, 2015 4:55 PM"
May 2015,5,negative,lol let me talk about my kids and then go and yell at them later,,13785,,,,Zoya Shepko,,,,,"May 19, 2015 11:46 AM"
May 2015,6,Neutral,Zoya sent a photo.,,13780,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/11263799_856091777759404_1483256273_n_856091777759404.jpg,Zoya Shepko,,,,,"May 25, 2015 7:36 PM"
June 2015,1,Neutral,SANA DID YOU FIND YOUR PASSPORT,,13779,,,,Zoya Shepko,,,,,"June 6, 2015 11:43 AM"
June 2015,2,joy,Because l found it,,13778,,,,Zoya Shepko,,,,,"June 6, 2015 11:43 AM"
June 2015,3,Neutral,It was in your car,,13772,,,,Zoya Shepko,,,,,"June 6, 2015 6:28 PM"
June 2015,4,positive,No for real.,,13767,,,,Zoya Shepko,,,,,"June 6, 2015 6:29 PM"
June 2015,5,positive,In the drawer thing under the radio,,13762,,,,Zoya Shepko,,,,,"June 6, 2015 6:30 PM"
June 2015,6,Neutral,Why was it in there,,13759,,,,Zoya Shepko,,,,,"June 6, 2015 6:31 PM"
June 2015,7,disgust,Such an idiot,,13758,,,,Zoya Shepko,,,,,"June 6, 2015 6:31 PM"
June 2015,8,disgust,idiot,,13755,,,,Zoya Shepko,,,,,"June 6, 2015 7:53 PM"
June 2015,9,Neutral,[name] ran off into the woods,,13754,,,,Zoya Shepko,,,,,"June 6, 2015 9:28 PM"
June 2015,10,Neutral,sana tell [name] to just do this Kingston thing,,13752,,,,Zoya Shepko,,,,,"June 7, 2015 12:21 PM"
June 2015,11,negative,[name]s going crazy,,13751,,,,Zoya Shepko,,,,,"June 7, 2015 12:21 PM"
June 2015,12,Neutral,ohmygod,,13750,,,,Zoya Shepko,,,,,"June 7, 2015 12:30 PM"
June 2015,13,Neutral,ohmygod,,13749,,,,Zoya Shepko,,,,,"June 7, 2015 12:30 PM"
June 2015,14,negative,no I'm going crazy,,13748,,,,Zoya Shepko,,,,,"June 7, 2015 12:30 PM"
June 2015,15,Neutral,Zoya sent a voice message.,messages/inbox/ZoyaShepko_1AnAuMsTUQ/audio/audioclip14337229502294251_862280690473846.mp4,13746,,,,Zoya Shepko,,,,,"June 7, 2015 8:22 PM"
June 2015,16,Neutral,SANNNA LET'S GOOOO,,13745,,,,Zoya Shepko,,,,,"June 9, 2015 5:35 PM"
June 2015,17,Neutral,Ohmygod,,13741,,,,Zoya Shepko,,,,,"June 9, 2015 5:35 PM"
June 2015,18,Neutral,this is how far it got. you can look at the templates and upload from dropbox. https://www.discmakers.com/ProjectCenter/ArtWorkUploader/UploadTemplate.aspx?projectid=QH5BEPeX4Kzl%2f+bRo3GONw%3d%3d,,13737,,,,Zoya Shepko,https://www.discmakers.com/ProjectCenter/ArtWorkUploader/UploadTemplate.aspx?projectid=QH5BEPeX4Kzl%2F+bRo3GONw%3D%3D,,,,"June 14, 2015 6:54 PM"
June 2015,19,Neutral,email is zoyashepko@yahoo.com and password is 052962,,13736,,,,Zoya Shepko,,,,,"June 14, 2015 6:56 PM"
June 2015,20,Neutral,also do you have the master CD?,,13735,,,,Zoya Shepko,,,,,"June 14, 2015 6:57 PM"
June 2015,21,Neutral,and I'm pretty sure the files have to be saved as pdfs,,13734,,,,Zoya Shepko,,,,,"June 14, 2015 6:58 PM"
July 2015,1,fear,SANA ARE YOU ALIVE,,13729,,,,Zoya Shepko,,,,,"July 1, 2015 12:14 PM"
July 2015,2,Neutral,wait sana how many cds does this tanya person want,,13717,,,,Zoya Shepko,,,,,"July 3, 2015 11:45 AM"
July 2015,3,Neutral,"in the email she says ""add two more""",,13716,,,,Zoya Shepko,,,,,"July 3, 2015 11:45 AM"
July 2015,4,Neutral,two more from what,,13714,,,,Zoya Shepko,,,,,"July 3, 2015 11:46 AM"
July 2015,5,Neutral,are you sure,,13712,,,,Zoya Shepko,,,,,"July 3, 2015 11:46 AM"
July 2015,6,Neutral,bla bla bla,,13710,,,,Zoya Shepko,,,,,"July 3, 2015 11:46 AM"
July 2015,7,Neutral,ohmyggod,,13704,,,,Zoya Shepko,,,,,"July 3, 2015 3:02 PM"
July 2015,8,Neutral,what??????,,13701,,,,Zoya Shepko,,,,,"July 3, 2015 3:19 PM"
July 2015,9,anger,OKAY FINE,,13698,,,,Zoya Shepko,,,,,"July 3, 2015 3:31 PM"
July 2015,10,Neutral,yesssssss,,13696,,,,Zoya Shepko,,,,,"July 3, 2015 6:18 PM"
July 2015,11,negative,[name] thinks we should lower the cd price???,,13694,,,,Zoya Shepko,,,,,"July 3, 2015 10:11 PM"
July 2015,12,Neutral,nevermind,,13693,,,,Zoya Shepko,,,,,"July 3, 2015 10:22 PM"
July 2015,13,anger,go back to your canada,,13692,,,,Zoya Shepko,,,,,"July 3, 2015 10:22 PM"
July 2015,14,anger,She just though we were taking too much money for them,,13689,,,,Zoya Shepko,,,,,"July 3, 2015 10:52 PM"
July 2015,15,Neutral,But l told her that normally CDs are higher,,13688,,,,Zoya Shepko,,,,,"July 3, 2015 10:53 PM"
July 2015,16,Neutral,I don't know,,13687,,,,Zoya Shepko,,,,,"July 3, 2015 10:53 PM"
July 2015,17,Neutral,no its fine,,13683,,,,Zoya Shepko,,,,,"July 3, 2015 11:04 PM"
July 2015,18,fear,sana where are we going to fit all these people,,13682,,,,Zoya Shepko,,,,,"July 6, 2015 2:09 PM"
July 2015,19,Neutral,for real,,13681,,,,Zoya Shepko,,,,,"July 6, 2015 2:09 PM"
July 2015,20,anticipation,sannna when are you coming to hang out with meee,,13680,,,,Zoya Shepko,,,,,"July 19, 2015 10:21 AM"
July 2015,21,Neutral,and [name],,13679,,,,Zoya Shepko,,,,,"July 19, 2015 10:21 AM"
July 2015,22,Neutral,sana I'm not going to this camping thing right,,13678,,,,Zoya Shepko,,,,,"July 22, 2015 12:19 PM"
July 2015,23,Neutral,I think we stay actually,,13676,,,,Zoya Shepko,,,,,"July 24, 2015 6:35 PM"
July 2015,24,Neutral,Save gas,,13675,,,,Zoya Shepko,,,,,"July 24, 2015 6:35 PM"
July 2015,25,Neutral,Also this somehow happened,,13674,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/11774771_884827131552535_2036943510_n_884827131552535.jpg,Zoya Shepko,,,,,"July 24, 2015 6:44 PM"
July 2015,26,Neutral,I still see dishes,,13671,,,,Zoya Shepko,,,,,"July 24, 2015 6:46 PM"
July 2015,27,negative,lame,,13665,,,,Zoya Shepko,,,,,"July 24, 2015 6:56 PM"
July 2015,28,Neutral,Whyyyy,,13663,,,,Zoya Shepko,,,,,"July 29, 2015 9:54 PM"
July 2015,29,Neutral,I don't know do you want me to,,13661,,,,Zoya Shepko,,,,,"July 29, 2015 9:55 PM"
July 2015,30,Neutral,Zoya sent a photo.,,13657,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/11830259_886926854675896_2018351920_n_886926854675896.jpg,Zoya Shepko,,,,,"July 29, 2015 9:56 PM"
July 2015,31,anticipation,I WANNA GO TO BRUNCH,,13656,,,,Zoya Shepko,,,,,"July 29, 2015 9:57 PM"
July 2015,32,sadness,[name] can't spend any money so there's no food,,13655,,,,Zoya Shepko,,,,,"July 29, 2015 9:57 PM"
July 2015,33,anticipation,Are you coming home tomorrow??,,13654,,,,Zoya Shepko,,,,,"July 29, 2015 10:00 PM"
July 2015,34,negative,Ahhh buttfaces,,13651,,,,Zoya Shepko,,,,,"July 29, 2015 10:01 PM"
July 2015,35,Neutral,How,,13647,,,,Zoya Shepko,,,,,"July 29, 2015 10:02 PM"
July 2015,36,Neutral,Duude 9 in the morning??,,13644,,,,Zoya Shepko,,,,,"July 29, 2015 10:04 PM"
July 2015,37,negative,No there is food [name] just doesn't want to feed us,,13643,,,,Zoya Shepko,,,,,"July 29, 2015 10:04 PM"
July 2015,38,Neutral,Mostly eggs though,,13642,,,,Zoya Shepko,,,,,"July 29, 2015 10:05 PM"
July 2015,39,Neutral,And milk,,13641,,,,Zoya Shepko,,,,,"July 29, 2015 10:05 PM"
July 2015,40,Neutral,Goat,,13640,,,,Zoya Shepko,,,,,"July 29, 2015 10:05 PM"
July 2015,41,Neutral,Yeah yeah l get it,,13637,,,,Zoya Shepko,,,,,"July 29, 2015 10:18 PM"
July 2015,42,positive,It will be fine,,13636,,,,Zoya Shepko,,,,,"July 29, 2015 10:19 PM"
July 2015,43,Neutral,heyyy you got a letter from the fingerprint people,,13635,,,,Zoya Shepko,,,,,"July 29, 2015 10:36 PM"
August 2015,1,Neutral,Aren't we not getting that much for that one?,,13631,,,,Zoya Shepko,,,,,"August 24, 2015 10:45 AM"
August 2015,2,Neutral,What,,13629,,,,Zoya Shepko,,,,,"August 24, 2015 10:47 AM"
August 2015,3,Neutral,What,,13628,,,,Zoya Shepko,,,,,"August 24, 2015 10:48 AM"
August 2015,4,Neutral,So it doesn't make sense for them to get   the same amount,,13625,,,,Zoya Shepko,,,,,"August 24, 2015 10:50 AM"
August 2015,5,Neutral,Just be honest,,13623,,,,Zoya Shepko,,,,,"August 24, 2015 10:50 AM"
August 2015,6,Neutral,I honestly think 800 is fine,,13622,,,,Zoya Shepko,,,,,"August 24, 2015 10:51 AM"
August 2015,7,Neutral,Or 850,,13621,,,,Zoya Shepko,,,,,"August 24, 2015 10:51 AM"
August 2015,8,anticipation,When do you end school,,13620,,,,Zoya Shepko,,,,,"August 25, 2015 3:30 PM"
August 2015,9,Neutral,yesss shes fine with only 800,,13618,,,,Zoya Shepko,,,,,"August 25, 2015 3:55 PM"
August 2015,10,Neutral,yeah oh well,,13612,,,,Zoya Shepko,,,,,"August 25, 2015 4:14 PM"
August 2015,11,anticipation,we should of thought more about offering 500,,13611,,,,Zoya Shepko,,,,,"August 25, 2015 4:14 PM"
August 2015,12,anticipation,l mean from the start,,13610,,,,Zoya Shepko,,,,,"August 25, 2015 4:15 PM"
August 2015,13,Neutral,l think that was to much,,13609,,,,Zoya Shepko,,,,,"August 25, 2015 4:15 PM"
August 2015,14,Neutral,but whatever,,13606,,,,Zoya Shepko,,,,,"August 25, 2015 4:16 PM"
August 2015,15,anticipation,lets hope they do really good,,13605,,,,Zoya Shepko,,,,,"August 25, 2015 4:16 PM"
August 2015,16,anticipation,When are you done with school,,13602,,,,Zoya Shepko,,,,,"August 31, 2015 10:54 AM"
August 2015,17,negative,Nooo,,13600,,,,Zoya Shepko,,,,,"August 31, 2015 10:55 AM"
August 2015,18,positive,Yeah,,13597,,,,Zoya Shepko,,,,,"August 31, 2015 10:55 AM"
August 2015,19,Neutral,But [name] comes home at 5,,13595,,,,Zoya Shepko,,,,,"August 31, 2015 10:56 AM"
September 2015,1,Neutral,Did you take CDs to send?,,13593,,,,Zoya Shepko,,,,,"September 3, 2015 12:06 PM"
September 2015,2,trust,Okay I'll do it,,13591,,,,Zoya Shepko,,,,,"September 3, 2015 12:10 PM"
September 2015,3,Neutral,How many,,13590,,,,Zoya Shepko,,,,,"September 3, 2015 12:10 PM"
September 2015,4,Neutral,And to who,,13587,,,,Zoya Shepko,,,,,"September 3, 2015 12:10 PM"
September 2015,5,Neutral,What's the address,,13586,,,,Zoya Shepko,,,,,"September 3, 2015 12:10 PM"
September 2015,6,Neutral,No I'm home,,13585,,,,Zoya Shepko,,,,,"September 3, 2015 12:10 PM"
September 2015,7,Neutral,Do chores,,13580,,,,Zoya Shepko,,,,,"September 4, 2015 10:08 AM"
September 2015,8,positive,Yea,,13577,,,,Zoya Shepko,,,,,"September 4, 2015 10:22 AM"
September 2015,9,fear,SANA WHAT GOATS AM I SUPPOSED TO MILK,,13570,,,,Zoya Shepko,,,,,"September 5, 2015 9:23 AM"
September 2015,10,Neutral,also did you ever respond to cym person,,13569,,,,Zoya Shepko,,,,,"September 5, 2015 10:46 AM"
September 2015,11,Neutral,you sent him an email????,,13566,,,,Zoya Shepko,,,,,"September 5, 2015 10:50 AM"
September 2015,12,Neutral,k,,13564,,,,Zoya Shepko,,,,,"September 5, 2015 11:00 AM"
September 2015,13,Neutral,sure,,13561,,,,Zoya Shepko,,,,,"September 5, 2015 1:27 PM"
September 2015,14,disgust,ugh,,13558,,,,Zoya Shepko,,,,,"September 5, 2015 1:30 PM"
September 2015,15,fear,Sana there's only a week and a couple of days until the concert,,13557,,,,Zoya Shepko,,,,,"September 9, 2015 10:55 AM"
September 2015,16,negative,Get your butt over here,,13556,,,,Zoya Shepko,,,,,"September 9, 2015 10:55 AM"
September 2015,17,Neutral,ah we should of gotten tickets that are 2 for free if you buy 2,,13553,,,,Zoya Shepko,,,,,"September 10, 2015 3:48 PM"
