month_year,count_month,Sentiment,Content,audio_uri,docindex,files_uri,gifs_uri,photos_uri,sender_name,share_link,sticker_uri,videothumb_uri,video_uri,timestamp_ms
July 2016,55,Neutral,yes,,12009,,,,Sana Shepko,,,,,"July 25, 2016 4:12 PM"
July 2016,56,Neutral,You sent a photo.,,12007,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/13838566_10154480787573054_148393322_o_10154480787573054.jpg,Sana Shepko,,,,,"July 25, 2016 10:27 PM"
July 2016,57,Neutral,zoya look,,12006,,,,Sana Shepko,,,,,"July 25, 2016 10:27 PM"
July 2016,58,Neutral,what do we do,,12005,,,,Sana Shepko,,,,,"July 25, 2016 10:27 PM"
July 2016,59,negative,I do not want to pick her up,,12002,,,,Sana Shepko,,,,,"July 25, 2016 10:29 PM"
July 2016,60,Neutral,no Danbury,,12000,,,,Sana Shepko,,,,,"July 25, 2016 10:30 PM"
July 2016,61,Neutral,there is no direct train,,11999,,,,Sana Shepko,,,,,"July 25, 2016 10:30 PM"
July 2016,62,Neutral,she ends work at 5,,11997,,,,Sana Shepko,,,,,"July 25, 2016 10:31 PM"
July 2016,63,Neutral,her dad can't drive her until later,,11996,,,,Sana Shepko,,,,,"July 25, 2016 10:31 PM"
July 2016,64,Neutral,lol there is a train but the ticket is $90,,11995,,,,Sana Shepko,,,,,"July 25, 2016 10:35 PM"
July 2016,65,Neutral,You sent a photo.,,11994,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/13839853_10154481001018054_381916473_o_10154481001018054.jpg,Sana Shepko,,,,,"July 25, 2016 11:37 PM"
July 2016,66,anger,oh my fucking God,,11993,,,,Sana Shepko,,,,,"July 25, 2016 11:37 PM"
July 2016,67,Neutral,LOL I KNOW,,11991,,,,Sana Shepko,,,,,"July 25, 2016 11:44 PM"
July 2016,68,anger,I'VE BEEN WANTING TO CALL HER OUT ON HER SHIT THIS WHOLE TIME,,11990,,,,Sana Shepko,,,,,"July 25, 2016 11:44 PM"
July 2016,69,negative,we're just going to rehearse super late on thursday whatever,,11989,,,,Sana Shepko,,,,,"July 25, 2016 11:44 PM"
July 2016,70,negative,i don't fucking know,,11985,,,,Sana Shepko,,,,,"July 25, 2016 11:47 PM"
July 2016,71,negative,that's not my problem,,11984,,,,Sana Shepko,,,,,"July 25, 2016 11:47 PM"
July 2016,72,anger,i'm a little pissed at her in general right now,,11983,,,,Sana Shepko,,,,,"July 25, 2016 11:48 PM"
July 2016,73,negative,she's being passive aggressive about the singing thing too now,,11982,,,,Sana Shepko,,,,,"July 25, 2016 11:48 PM"
July 2016,74,anger,she's asking me if she's singing for oj zirvu zh ya like no you idiot you've never even sung it before,,11980,,,,Sana Shepko,,,,,"July 25, 2016 11:48 PM"
July 2016,75,anticipation,i told her she can sing for ivanku and dushko moya...,,11977,,,,Sana Shepko,,,,,"July 25, 2016 11:50 PM"
July 2016,76,negative,"what is ""wrong"" even",,11975,,,,Sana Shepko,,,,,"July 25, 2016 11:51 PM"
July 2016,77,Neutral,whatevaaaaa,,11973,,,,Sana Shepko,,,,,"July 25, 2016 11:51 PM"
July 2016,78,negative,i'm tired,,11972,,,,Sana Shepko,,,,,"July 25, 2016 11:51 PM"
July 2016,79,Neutral,i have to sleep,,11971,,,,Sana Shepko,,,,,"July 25, 2016 11:51 PM"
July 2016,80,anger,fuck these bitches,,11970,,,,Sana Shepko,,,,,"July 25, 2016 11:51 PM"
July 2016,81,anticipation,also i guess we do have to pick her up,,11969,,,,Sana Shepko,,,,,"July 25, 2016 11:51 PM"
July 2016,82,negative,fml,,11968,,,,Sana Shepko,,,,,"July 25, 2016 11:51 PM"
July 2016,83,Neutral,do we have enough korinya money to buy [name] and [name] gifts,,11967,,,,Sana Shepko,,,,,"July 25, 2016 11:52 PM"
July 2016,84,anticipation,also we have to get presents for [name] and [name],,11966,,,,Sana Shepko,,,,,"July 25, 2016 11:52 PM"
July 2016,85,Neutral,oh i said that already,,11965,,,,Sana Shepko,,,,,"July 25, 2016 11:52 PM"
July 2016,86,Neutral,i meant we have to get presents for [name]'s parents,,11964,,,,Sana Shepko,,,,,"July 25, 2016 11:52 PM"
July 2016,87,Neutral,from jenkins,,11963,,,,Sana Shepko,,,,,"July 25, 2016 11:52 PM"
July 2016,88,Neutral,i think i have at least $100 korinya cash in the red nyssma thing,,11961,,,,Sana Shepko,,,,,"July 25, 2016 11:53 PM"
July 2016,89,Neutral,it's mostly cd money,,11960,,,,Sana Shepko,,,,,"July 25, 2016 11:53 PM"
July 2016,90,Neutral,gifts for [name] and [name] might come out to like $150ish which is nothing for the amount of work they'll put into it,,11959,,,,Sana Shepko,,,,,"July 25, 2016 11:54 PM"
July 2016,91,Neutral,we have to get scotch for [name] and whiskey for [name],,11958,,,,Sana Shepko,,,,,"July 25, 2016 11:54 PM"
July 2016,92,Neutral,also [name] just pointed out that we already have ivanku on the last album,,11956,,,,Sana Shepko,,,,,"July 25, 2016 11:55 PM"
July 2016,93,negative,i forgot,,11954,,,,Sana Shepko,,,,,"July 25, 2016 11:55 PM"
July 2016,94,positive,i think it's fine,,11953,,,,Sana Shepko,,,,,"July 25, 2016 11:55 PM"
July 2016,95,Neutral,lol,,11949,,,,Sana Shepko,,,,,"July 25, 2016 11:56 PM"
July 2016,96,Neutral,gg goodnight,,11948,,,,Sana Shepko,,,,,"July 25, 2016 11:57 PM"
July 2016,97,anticipation,idk I'm gonna go hang out with [name] after work anyway,,11946,,,,Sana Shepko,,,,,"July 26, 2016 1:22 PM"
July 2016,98,anticipation,we are picking up [name] tomorrow,,11945,,,,Sana Shepko,,,,,"July 27, 2016 10:56 AM"
July 2016,99,Neutral,the horseradish stuff,,11942,,,,Sana Shepko,,,,,"July 27, 2016 2:28 PM"
July 2016,100,Neutral,maybe some jam,,11941,,,,Sana Shepko,,,,,"July 27, 2016 2:28 PM"
July 2016,101,Neutral,idk maybe some garlic stuff ol,,11940,,,,Sana Shepko,,,,,"July 27, 2016 2:28 PM"
July 2016,102,anticipation,we should also bring goat cheese,,11938,,,,Sana Shepko,,,,,"July 27, 2016 3:04 PM"
July 2016,103,anticipation,and I'll buy a wine,,11937,,,,Sana Shepko,,,,,"July 27, 2016 3:04 PM"
July 2016,104,Neutral,straight to concert,,11934,,,,Sana Shepko,,,,,"July 27, 2016 3:59 PM"
July 2016,105,Neutral,did u read the thing I sent y,,11932,,,,Sana Shepko,,,,,"July 27, 2016 4:00 PM"
July 2016,106,Neutral,Friday is my last day,,11931,,,,Sana Shepko,,,,,"July 27, 2016 4:00 PM"
July 2016,107,anticipation,ð¢ finally told Albanian boss I might move to Poland,,11930,,,,Sana Shepko,,,,,"July 27, 2016 4:00 PM"
July 2016,108,negative,yeah but it kind of sucks because I think they legit wanted to hire me,,11927,,,,Sana Shepko,,,,,"July 27, 2016 4:13 PM"
July 2016,109,negative,but I just don't want to stay here,,11926,,,,Sana Shepko,,,,,"July 27, 2016 4:13 PM"
July 2016,110,Neutral,yeah,,11922,,,,Sana Shepko,,,,,"July 27, 2016 4:14 PM"
July 2016,111,trust,zoyas always right,,11921,,,,Sana Shepko,,,,,"July 27, 2016 4:15 PM"
August 2016,1,Neutral,You sent a photo.,,11919,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/13950769_10154505131938054_912129018_o_10154505131938054.jpg,Sana Shepko,,,,,"August 4, 2016 12:12 AM"
August 2016,2,Neutral,an email that [name] sent to us,,11916,,,,Sana Shepko,,,,,"August 4, 2016 9:47 AM"
August 2016,3,Neutral,you need to bring instruments for vohon,,11915,,,,Sana Shepko,,,,,"August 4, 2016 9:47 AM"
August 2016,4,Neutral,read the thing,,11913,,,,Sana Shepko,,,,,"August 4, 2016 10:02 AM"
August 2016,5,Neutral,yeah i guess,,11911,,,,Sana Shepko,,,,,"August 4, 2016 10:19 AM"
August 2016,6,trust,hey can you take care of all of those korinya checks that need to be deposited?,,11908,,,,Sana Shepko,,,,,"August 5, 2016 10:47 AM"
August 2016,7,surprise,ohhhh,,11905,,,,Sana Shepko,,,,,"August 6, 2016 12:58 PM"
August 2016,8,Neutral,yeah but you can just pretend your signature is mine,,11903,,,,Sana Shepko,,,,,"August 6, 2016 12:58 PM"
August 2016,9,positive,it's fine,,11902,,,,Sana Shepko,,,,,"August 6, 2016 12:58 PM"
August 2016,10,Neutral,what does that mean,,11898,,,,Sana Shepko,,,,,"August 6, 2016 1:02 PM"
August 2016,11,Neutral,and i'm waiting for [name] to pack,,11897,,,,Sana Shepko,,,,,"August 6, 2016 1:02 PM"
August 2016,12,Neutral,that's why,,11896,,,,Sana Shepko,,,,,"August 6, 2016 1:02 PM"
August 2016,13,anticipation,also doesn't camp start on sunday,,11895,,,,Sana Shepko,,,,,"August 6, 2016 1:02 PM"
August 2016,14,Neutral,omg,,11888,,,,Sana Shepko,,,,,"August 6, 2016 1:08 PM"
August 2016,15,anger,wait so he's going to camp with a fucking medical condition that we don't even know,,11887,,,,Sana Shepko,,,,,"August 6, 2016 1:09 PM"
August 2016,16,sadness,ugh i don't want to stay heree,,11882,,,,Sana Shepko,,,,,"August 23, 2016 2:48 PM"
August 2016,17,sadness,i hate being home,,11881,,,,Sana Shepko,,,,,"August 23, 2016 2:48 PM"
August 2016,18,sadness,i want to be in canada,,11880,,,,Sana Shepko,,,,,"August 23, 2016 2:48 PM"
August 2016,19,Neutral,zoyaaaaaa,,11878,,,,Sana Shepko,,,,,"August 23, 2016 4:00 PM"
August 2016,20,sadness,I tried to ask [name] again and now he thinks I started crying on purpose,,11877,,,,Sana Shepko,,,,,"August 23, 2016 4:00 PM"
August 2016,21,sadness,he's like why do you care so much,,11875,,,,Sana Shepko,,,,,"August 23, 2016 4:05 PM"
August 2016,22,surprise,whattt,,11873,,,,Sana Shepko,,,,,"August 23, 2016 4:06 PM"
August 2016,23,Neutral,how,,11872,,,,Sana Shepko,,,,,"August 23, 2016 4:06 PM"
August 2016,24,Neutral,you might be able to fix that,,11870,,,,Sana Shepko,,,,,"August 23, 2016 4:07 PM"
August 2016,25,Neutral,have you tried restarting or rebooting it,,11869,,,,Sana Shepko,,,,,"August 23, 2016 4:07 PM"
August 2016,26,positive,you'll prob be able to fix it,,11865,,,,Sana Shepko,,,,,"August 23, 2016 4:11 PM"
August 2016,27,positive,it's not a serious problem,,11864,,,,Sana Shepko,,,,,"August 23, 2016 4:11 PM"
August 2016,28,anger,[name] and [name] had major shit talking about them apparently,,11855,,,,Sana Shepko,,,,,"August 26, 2016 3:58 PM"
August 2016,29,negative,probs way worse than our group critique,,11854,,,,Sana Shepko,,,,,"August 26, 2016 3:59 PM"
August 2016,30,Neutral,LOL,,11852,,,,Sana Shepko,,,,,"August 26, 2016 4:04 PM"
August 2016,31,Neutral,I hope I don't have fungus eyes,,11851,,,,Sana Shepko,,,,,"August 30, 2016 10:56 AM"
August 2016,32,Neutral,my screenshot isn't sending,,11847,,,,Sana Shepko,,,,,"August 30, 2016 10:58 AM"
August 2016,33,Neutral,but basically it's prob bc of my contact lenses,,11846,,,,Sana Shepko,,,,,"August 30, 2016 10:58 AM"
August 2016,34,Neutral,we should get new cases,,11845,,,,Sana Shepko,,,,,"August 30, 2016 10:58 AM"
August 2016,35,disgust,mine is old and dirty,,11844,,,,Sana Shepko,,,,,"August 30, 2016 10:58 AM"
August 2016,36,disgust,yours is too,,11843,,,,Sana Shepko,,,,,"August 30, 2016 10:58 AM"
August 2016,37,negative,it says if your eyes are red from contacts we should visit eye doctor,,11838,,,,Sana Shepko,,,,,"August 30, 2016 10:59 AM"
August 2016,38,Neutral,You sent a photo.,,11834,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/14191745_10154582044913054_322812416_o_10154582044913054.jpg,Sana Shepko,,,,,"August 30, 2016 11:39 AM"
August 2016,39,Neutral,You sent a photo.,,11833,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/14191286_10154582045583054_1777033503_o_10154582045583054.jpg,Sana Shepko,,,,,"August 30, 2016 11:39 AM"
August 2016,40,Neutral,yeah but I'm wearing glasses,,11828,,,,Sana Shepko,,,,,"August 30, 2016 11:44 AM"
August 2016,41,positive,I think it'll go away I just have to be careful with it,,11827,,,,Sana Shepko,,,,,"August 30, 2016 11:44 AM"
August 2016,42,anticipation,I'm gonna come home after 3 before babysitting and wash it off,,11825,,,,Sana Shepko,,,,,"August 30, 2016 11:45 AM"
August 2016,43,Neutral,lol,,11824,,,,Sana Shepko,,,,,"August 30, 2016 11:53 AM"
August 2016,44,Neutral,yes,,11821,,,,Sana Shepko,,,,,"August 30, 2016 11:54 AM"
August 2016,45,anticipation,everyone is coming,,11820,,,,Sana Shepko,,,,,"August 30, 2016 11:54 AM"
August 2016,46,Neutral,I have to buy a dress,,11819,,,,Sana Shepko,,,,,"August 30, 2016 11:54 AM"
August 2016,47,Neutral,also,,11818,,,,Sana Shepko,,,,,"August 30, 2016 11:54 AM"
August 2016,48,Neutral,You sent a photo.,,11816,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/14163571_10154582074323054_1119554728_o_10154582074323054.jpg,Sana Shepko,,,,,"August 30, 2016 11:54 AM"
August 2016,49,Neutral,You sent a photo.,,11815,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/14164192_10154582074428054_1203042561_o_10154582074428054.jpg,Sana Shepko,,,,,"August 30, 2016 11:54 AM"
August 2016,50,Neutral,You sent a photo.,,11814,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/14203592_10154582074543054_412771220_o_10154582074543054.jpg,Sana Shepko,,,,,"August 30, 2016 11:54 AM"
August 2016,51,Neutral,yeah,,11805,,,,Sana Shepko,,,,,"August 30, 2016 11:58 AM"
August 2016,52,Neutral,it does that's what I told her,,11802,,,,Sana Shepko,,,,,"August 30, 2016 12:01 PM"
August 2016,53,negative,she says he's upset bc he spent so much time editing that way,,11801,,,,Sana Shepko,,,,,"August 30, 2016 12:01 PM"
August 2016,54,anger,but like last recording I said same exact thing,,11800,,,,Sana Shepko,,,,,"August 30, 2016 12:01 PM"
August 2016,55,anger,so I don't understand why he kept doing t,,11799,,,,Sana Shepko,,,,,"August 30, 2016 12:01 PM"
August 2016,56,Neutral,we tried to on my laptop,,11795,,,,Sana Shepko,,,,,"August 30, 2016 12:02 PM"
August 2016,57,positive,yeah zoya omg we are obviously right,,11793,,,,Sana Shepko,,,,,"August 30, 2016 12:03 PM"
August 2016,58,Neutral,that's not a question,,11792,,,,Sana Shepko,,,,,"August 30, 2016 12:03 PM"
August 2016,59,negative,he's just being dumb,,11791,,,,Sana Shepko,,,,,"August 30, 2016 12:03 PM"
August 2016,60,Neutral,I have work,,11787,,,,Sana Shepko,,,,,"August 30, 2016 12:16 PM"
August 2016,61,Neutral,and then going to class at 3:30,,11786,,,,Sana Shepko,,,,,"August 30, 2016 12:16 PM"
August 2016,62,Neutral,why,,11784,,,,Sana Shepko,,,,,"August 30, 2016 12:17 PM"
August 2016,63,anticipation,I want to get a dress for Labor Day,,11782,,,,Sana Shepko,,,,,"August 30, 2016 12:17 PM"
August 2016,64,Neutral,Lyles,,11780,,,,Sana Shepko,,,,,"August 30, 2016 12:17 PM"
August 2016,65,Neutral,yes,,11779,,,,Sana Shepko,,,,,"August 30, 2016 12:17 PM"
August 2016,66,Neutral,I have to,,11778,,,,Sana Shepko,,,,,"August 30, 2016 12:17 PM"
August 2016,67,Neutral,also mani pedi,,11777,,,,Sana Shepko,,,,,"August 30, 2016 12:17 PM"
August 2016,68,Neutral,yes,,11775,,,,Sana Shepko,,,,,"August 30, 2016 12:18 PM"
August 2016,69,anticipation,I end at 6 tomorrow,,11774,,,,Sana Shepko,,,,,"August 30, 2016 12:18 PM"
August 2016,70,Neutral,Thursday I don't have class,,11772,,,,Sana Shepko,,,,,"August 30, 2016 12:18 PM"
August 2016,71,Neutral,only work,,11771,,,,Sana Shepko,,,,,"August 30, 2016 12:18 PM"
August 2016,72,anticipation,what time does mall close,,11770,,,,Sana Shepko,,,,,"August 30, 2016 12:18 PM"
August 2016,73,Neutral,where do you want to shop,,11768,,,,Sana Shepko,,,,,"August 30, 2016 12:18 PM"
August 2016,74,Neutral,ok,,11766,,,,Sana Shepko,,,,,"August 30, 2016 12:20 PM"
August 2016,75,anticipation,oh wait I might have to babysit on Thursday too,,11765,,,,Sana Shepko,,,,,"August 30, 2016 12:26 PM"
August 2016,76,anticipation,might be better to go tomorrow,,11764,,,,Sana Shepko,,,,,"August 30, 2016 12:27 PM"
August 2016,77,anticipation,I think people are coming Friday,,11762,,,,Sana Shepko,,,,,"August 30, 2016 12:28 PM"
August 2016,78,Neutral,You sent a photo.,,11759,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/14202972_10154582159023054_911402797_o_10154582159023054.jpg,Sana Shepko,,,,,"August 30, 2016 12:31 PM"
August 2016,79,negative,omg [name] is being lame,,11758,,,,Sana Shepko,,,,,"August 30, 2016 12:31 PM"
August 2016,80,Neutral,from 3-5 I will,,11753,,,,Sana Shepko,,,,,"August 30, 2016 2:06 PM"
August 2016,81,negative,right now I'm just bored in class,,11752,,,,Sana Shepko,,,,,"August 30, 2016 2:06 PM"
August 2016,82,negative,I think I'm getting sick,,11749,,,,Sana Shepko,,,,,"August 30, 2016 3:02 PM"
August 2016,83,Neutral,do we have vitamin c,,11748,,,,Sana Shepko,,,,,"August 30, 2016 3:02 PM"
August 2016,84,Neutral,he said no doggies,,11744,,,,Sana Shepko,,,,,"August 30, 2016 7:12 PM"
August 2016,85,negative,also they have another certifiably insane roommate,,11743,,,,Sana Shepko,,,,,"August 30, 2016 7:13 PM"
August 2016,86,Neutral,she's also on medication,,11742,,,,Sana Shepko,,,,,"August 30, 2016 7:13 PM"
August 2016,87,Neutral,no idea,,11739,,,,Sana Shepko,,,,,"August 30, 2016 7:13 PM"
August 2016,88,Neutral,i said you said hi and he didn't say anything,,11736,,,,Sana Shepko,,,,,"August 30, 2016 7:13 PM"
August 2016,89,Neutral,so,,11735,,,,Sana Shepko,,,,,"August 30, 2016 7:13 PM"
August 2016,90,negative,lol so [name] quit that job she had,,11733,,,,Sana Shepko,,,,,"August 30, 2016 7:14 PM"
August 2016,91,positive,and now she has a job making ads for a restaurant??? or something??,,11732,,,,Sana Shepko,,,,,"August 30, 2016 7:14 PM"
August 2016,92,Neutral,i know,,11729,,,,Sana Shepko,,,,,"August 30, 2016 7:14 PM"
August 2016,93,negative,roommate is now singing,,11727,,,,Sana Shepko,,,,,"August 30, 2016 7:15 PM"
August 2016,94,negative,idk what the fuck [name] is doing,,11724,,,,Sana Shepko,,,,,"August 30, 2016 7:15 PM"
August 2016,95,Neutral,honestly,,11723,,,,Sana Shepko,,,,,"August 30, 2016 7:15 PM"
August 2016,96,Neutral,yes like literally 1 or 2,,11721,,,,Sana Shepko,,,,,"August 30, 2016 7:15 PM"
August 2016,97,negative,basically it's lame and she's not qualified for any of it,,11716,,,,Sana Shepko,,,,,"August 30, 2016 7:16 PM"
August 2016,98,Neutral,well idk i think she's doing some event shit at the restaurant,,11715,,,,Sana Shepko,,,,,"August 30, 2016 7:16 PM"
August 2016,99,Neutral,no,,11714,,,,Sana Shepko,,,,,"August 30, 2016 7:16 PM"
August 2016,100,negative,she's actually trying to design things and it's awful,,11713,,,,Sana Shepko,,,,,"August 30, 2016 7:16 PM"
August 2016,101,Neutral,yeah honestly,,11710,,,,Sana Shepko,,,,,"August 30, 2016 7:17 PM"
August 2016,102,negative,again idk wtf she's doing,,11709,,,,Sana Shepko,,,,,"August 30, 2016 7:17 PM"
August 2016,103,Neutral,well i mean she's gone through like 3 now,,11707,,,,Sana Shepko,,,,,"August 30, 2016 7:18 PM"
August 2016,104,Neutral,she can put all 3 on her resume,,11706,,,,Sana Shepko,,,,,"August 30, 2016 7:18 PM"
August 2016,105,negative,i don't think she actually likes working,,11702,,,,Sana Shepko,,,,,"August 30, 2016 7:20 PM"
August 2016,106,negative,she thinks it's going to be better than it is,,11701,,,,Sana Shepko,,,,,"August 30, 2016 7:20 PM"
August 2016,107,negative,also she's probably a little lazy tbh,,11700,,,,Sana Shepko,,,,,"August 30, 2016 7:20 PM"
August 2016,108,anger,yo this roommate is so crazy,,11699,,,,Sana Shepko,,,,,"August 30, 2016 7:34 PM"
August 2016,109,anticipation,hey will get out probably by 6:15,,11698,,,,Sana Shepko,,,,,"August 31, 2016 5:43 PM"
August 2016,110,negative,I was hoping earlier but this prof is hardcore,,11697,,,,Sana Shepko,,,,,"August 31, 2016 5:43 PM"
August 2016,111,trust,pick me up from where we always used to get dropped off for symphony,,11693,,,,Sana Shepko,,,,,"August 31, 2016 5:52 PM"
August 2016,112,Neutral,the circle thing,,11692,,,,Sana Shepko,,,,,"August 31, 2016 5:52 PM"
August 2016,113,trust,tell me when you're here,,11691,,,,Sana Shepko,,,,,"August 31, 2016 6:14 PM"
September 2016,1,Neutral,where is [name],,11684,,,,Sana Shepko,,,,,"September 1, 2016 3:34 PM"
September 2016,2,negative,she's not picking up the phone,,11682,,,,Sana Shepko,,,,,"September 1, 2016 3:35 PM"
September 2016,3,positive,i'm trying to get her to do the right spelling,,11681,,,,Sana Shepko,,,,,"September 1, 2016 3:35 PM"
September 2016,4,joy,i'm gonna mega clean right now,,11678,,,,Sana Shepko,,,,,"September 1, 2016 3:36 PM"
September 2016,5,Neutral,hopefully she'll see it,,11677,,,,Sana Shepko,,,,,"September 1, 2016 3:36 PM"
September 2016,6,Neutral,send song order at least,,11676,,,,Sana Shepko,,,,,"September 1, 2016 3:36 PM"
September 2016,7,Neutral,if you can't then i'll do it,,11674,,,,Sana Shepko,,,,,"September 1, 2016 3:36 PM"
September 2016,8,Neutral,hey zoya,,11668,,,,Sana Shepko,,,,,"September 1, 2016 9:14 PM"
September 2016,9,negative,i forgot my phone at home,,11667,,,,Sana Shepko,,,,,"September 1, 2016 9:14 PM"
September 2016,10,negative,and this fucking roommate isn't here,,11666,,,,Sana Shepko,,,,,"September 1, 2016 9:14 PM"
September 2016,11,Neutral,and i was supposed to be here until,,11665,,,,Sana Shepko,,,,,"September 1, 2016 9:14 PM"
September 2016,12,Neutral,9,,11664,,,,Sana Shepko,,,,,"September 1, 2016 9:14 PM"
September 2016,13,trust,can you find my phone and check if anyone texted me,,11663,,,,Sana Shepko,,,,,"September 1, 2016 9:14 PM"
September 2016,14,Neutral,idk where it is,,11662,,,,Sana Shepko,,,,,"September 1, 2016 9:15 PM"
